"","trialnum","subject","numObjects","speed","direction","condition","leftOrRight","offsetXYring0","orderCorrect","trialDurTotal","numTargets","whichIsTarget0","ringToQuery","Direction0","respAdj0","rev0_0","rev0_1","rev0_2","rev0_3","rev0_4","rev0_5","rev0_6","rev0_7","rev0_8","timingBlips","exp","file","Position","Exclusion","correct","chanceRate"
"684",83,"LO",2,2,-1,1,0,"[-5, 0]",3,4.69756227374,1,0,0,-1,0,1.9854,3.3237,4.2386,5.3451,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_14-32.txt",402.8,0,1,0.5
"685",84,"LO",2,2.2,1,1,1,"[5, 0]",3,4.37473311381,1,1,0,1,0,1.701,2.9719,3.9186,4.6867,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_14-32.txt",397.366666666667,0,1,0.5
"686",85,"LO",2,2.2,1,1,0,"[-5, 0]",3,4.40080339413,1,1,0,-1,0,2.024,3.4529,4.0096,4.5539,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_14-32.txt",387.933333333333,0,1,0.5
"687",86,"LO",2,2.1,-1,0,0,"[0, 0]",3,4.68580408098,1,0,0,-1,0,1.9072,2.8411,3.5248,4.5588,6.019,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_14-32.txt",400.65,0,1,0.5
"688",87,"LO",2,2.1,-1,1,0,"[-5, 0]",3,4.37436747097,1,0,0,-1,0,2.0946,3.4902,4.7866,-999,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_14-32.txt",392.85,0,1,0.5
"689",88,"LO",2,2,1,0,0,"[0, 0]",3,4.61642287523,1,0,0,-1,0,1.6222,2.9816,4.3432,5.8093,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_14-32.txt",404.933333333333,0,1,0.5
"690",89,"LO",2,2,1,0,1,"[0, 0]",3,4.35150171243,1,0,0,1,0,2.1371,3.5791,4.9586,-999,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_14-32.txt",401.6,0,1,0.5
"691",90,"LO",2,2,1,2,0,"[-10, 0]",3,4.6849007225,1,0,0,-1,0,1.9684,3.2094,4.1063,5.5487,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_14-32.txt",408.157142857143,1,1,0.5
"692",91,"LO",2,2,-1,0,1,"[0, 0]",3,4.85617243006,1,0,0,-1,0,2.0012,3.3586,3.8626,5.0104,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_14-32.txt",397,0,1,0.5
"693",92,"LO",2,2.1,1,2,1,"[10, 0]",3,5.09402446768,1,0,0,1,0,2.433,3.1826,3.8691,4.8287,5.8477,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_14-32.txt",401.1,0,1,0.5
"694",93,"LO",2,2.2,1,2,1,"[10, 0]",3,4.94704973497,1,1,0,-1,0,1.543,2.2088,3.3407,4.4168,4.9345,5.8726,-999,-999,-999,0,"offCenter","CF_08Apr2015_14-32.txt",404.55,0,1,0.5
"695",94,"LO",2,1.8,1,0,1,"[0, 0]",3,4.97110452043,1,1,0,-1,0,1.9222,2.8234,3.7559,4.4173,5.2775,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_14-32.txt",392.25,0,1,0.5
"696",95,"LO",2,1.8,-1,1,1,"[5, 0]",3,4.7636387017,1,1,0,-1,0,2.0233,3.5113,4.9889,-999,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_14-32.txt",397.65,0,1,0.5
"697",0,"LO",2,2,1,2,0,"[-10, 0]",3,4.655503843,1,1,0,1,0,2.0987,3.147,4.5694,5.6127,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",390.65,0,1,0.5
"698",1,"LO",2,2.4,1,2,1,"[10, 0]",3,4.811435632,1,1,0,-1,0,2.3801,2.9159,4.1246,5.1746,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",403.76,0,1,0.5
"699",2,"LO",2,2.4,1,2,0,"[-10, 0]",3,4.523931075,1,1,0,-1,0,2.4819,3.5057,4.3006,5.7648,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",398.966666666667,0,1,0.5
"700",3,"LO",2,2,-1,0,0,"[0, 0]",3,4.514338733,1,1,0,1,0,2.3612,3.2389,3.8039,5.1846,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",401.5,0,1,0.5
"701",4,"LO",2,2,-1,2,0,"[-10, 0]",3,4.495844682,1,1,0,1,0,2.1549,2.7172,4.0194,5.2999,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",396.7,1,1,0.5
"702",5,"LO",2,2.3,1,0,0,"[0, 0]",3,4.469016629,1,0,0,-1,0,1.5996,2.9109,4.1924,4.7335,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",398.5,0,1,0.5
"703",6,"LO",2,2.2,-1,1,0,"[-5, 0]",3,4.972812227,1,0,0,1,0,1.9164,2.6142,3.3571,4.115,5.576,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",396.3,0,1,0.5
"704",7,"LO",2,2.4,1,0,1,"[0, 0]",3,4.328001268,1,1,0,-1,0,2.2442,2.8976,3.9603,4.9238,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",404.1,0,1,0.5
"705",8,"LO",2,2.3,-1,0,1,"[0, 0]",3,4.528068481,1,0,0,1,0,2.1937,2.9015,4.3802,5.4052,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",399.85,0,1,0.5
"706",9,"LO",2,2.2,-1,2,1,"[10, 0]",3,4.921400082,1,0,0,1,0,2.1934,2.8937,3.5876,4.8191,6.3091,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",399.8,0,1,0.5
"707",10,"LO",2,2.4,-1,1,1,"[5, 0]",3,4.697885357,1,1,0,1,0,2.0991,2.6145,3.44,4.8679,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",401.025,0,1,0.5
"708",11,"LO",2,2.2,-1,0,0,"[0, 0]",3,4.856233536,1,0,0,1,0,2.1624,3.1979,4.1513,4.9584,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",395.666666666667,0,1,0.5
"709",12,"LO",2,2.2,1,2,1,"[10, 0]",3,4.967324688,1,0,0,-1,0,1.5488,2.7679,3.8433,4.627,5.9395,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",396.8,0,1,0.5
"710",13,"LO",2,2.3,1,2,1,"[10, 0]",3,4.447977351,1,0,0,-1,0,2.0739,3.3633,4.341,5.6347,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",391.8,0,1,0.5
"711",14,"LO",2,2.3,-1,2,1,"[10, 0]",3,4.862626514,1,0,0,-1,0,2.3246,3.3944,4.3858,5.7628,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",401.6,0,1,0.5
"712",15,"LO",2,2,1,0,1,"[0, 0]",3,4.564501647,1,1,0,-1,0,2.1267,3.3317,4.5891,5.2034,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",396.95,0,1,0.5
"713",16,"LO",2,2.3,1,1,0,"[-5, 0]",0,4.83950777,1,0,0,-1,1,1.9552,3.1178,3.9154,5.2898,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",399.65,0,0,0.5
"714",17,"LO",2,2.2,-1,1,1,"[5, 0]",0,5.046386695,1,0,0,1,-1,1.6078,2.5308,3.7575,4.9156,6.0322,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",396.75,0,0,0.5
"715",18,"LO",2,2.3,-1,1,1,"[5, 0]",0,4.373671767,1,0,0,1,1,2.256,3.4479,4.1828,4.74,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",404,0,0,0.5
"716",19,"LO",2,2.2,1,0,0,"[0, 0]",3,4.593437197,1,0,0,1,0,1.5405,2.8762,4.1572,5.3603,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",392.733333333333,0,1,0.5
"717",20,"LO",2,2,-1,2,1,"[10, 0]",3,4.725068756,1,1,0,-1,0,1.9377,3.0535,4.1622,4.8023,6.1947,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",399.05,0,1,0.5
"718",21,"LO",2,2.4,1,1,0,"[-5, 0]",0,4.858777404,1,1,0,-1,-1,1.5943,2.9775,3.5109,4.9429,6.0599,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",408.8,0,0,0.5
"719",22,"LO",2,2,1,1,0,"[-5, 0]",3,4.717210077,1,1,0,-1,0,2.4184,3.7174,4.6284,5.389,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",399.333333333333,1,1,0.5
"720",23,"LO",2,2.3,-1,2,0,"[-10, 0]",0,4.503824761,1,0,0,1,-1,2.1338,3.5664,4.6685,-999,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",414.275,1,0,0.5
"721",24,"LO",2,2.2,-1,0,1,"[0, 0]",3,4.307815403,1,0,0,-1,0,1.9104,2.823,3.7019,4.3687,5.6089,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",391.4,0,1,0.5
"722",25,"LO",2,2.2,-1,2,0,"[-10, 0]",0,4.52900822,1,0,0,1,-1,2.2118,3.3124,4.7074,-999,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",395.083333333333,0,0,0.5
"723",26,"LO",2,2.2,1,0,1,"[0, 0]",3,4.855980569,1,0,0,1,0,2.165,3.4144,4.4928,5.6993,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",391.5,0,1,0.5
"724",27,"LO",2,2.4,-1,2,0,"[-10, 0]",3,4.635040241,1,1,0,1,0,1.7022,2.4085,3.1752,3.8638,5.2016,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",405.725,0,1,0.5
"725",28,"LO",2,2.4,1,1,1,"[5, 0]",0,4.566403325,1,1,0,-1,-1,2.2243,3.4602,4.4764,4.9833,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",387.833333333333,1,0,0.5
"726",29,"LO",2,2.3,1,0,1,"[0, 0]",3,4.830032917,1,0,0,1,0,2.1761,3.5626,4.3116,5.2186,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",400.9,0,1,0.5
"727",30,"LO",2,2,-1,0,1,"[0, 0]",3,5.002139338,1,1,0,-1,0,1.8335,2.5526,3.7746,4.9992,6.1965,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",396.333333333333,0,1,0.5
"728",31,"LO",2,2.4,-1,2,1,"[10, 0]",3,4.424390203,1,1,0,-1,0,1.5947,2.4022,3.5046,4.7311,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",403.35,0,1,0.5
"729",32,"LO",2,2,1,2,1,"[10, 0]",3,4.882044359,1,1,0,-1,0,2.3227,3.2148,4.6256,5.8611,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",394.433333333333,0,1,0.5
"730",33,"LO",2,2.3,1,2,0,"[-10, 0]",3,4.525644524,1,0,0,-1,0,1.7572,2.2947,3.4414,4.2885,5.4666,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",409.96,1,1,0.5
"731",34,"LO",2,2.2,1,1,1,"[5, 0]",3,4.682988851,1,0,0,-1,0,1.7754,2.2971,3.5742,4.7097,5.9446,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",391.25,0,1,0.5
"732",35,"LO",2,2,-1,1,1,"[5, 0]",0,4.301288394,1,1,0,-1,1,2.0052,2.9798,3.8886,4.7994,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",402.4,0,0,0.5
"733",36,"LO",2,2.4,-1,1,0,"[-5, 0]",3,4.970890874,1,1,0,1,0,1.6918,3.0225,4.3153,5.7309,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",390.95,1,1,0.5
"734",37,"LO",2,2.4,-1,0,1,"[0, 0]",3,4.878587938,1,1,0,-1,0,1.5785,2.7331,4.1434,5.5015,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",414.85,1,1,0.5
"735",38,"LO",2,2.4,1,0,0,"[0, 0]",3,4.398454788,1,1,0,-1,0,1.9586,2.4732,3.6382,4.433,5.5058,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",395.05,0,1,0.5
"736",39,"LO",2,2.2,1,1,0,"[-5, 0]",3,4.543665158,1,0,0,1,0,2.4024,3.2212,3.7239,4.601,5.4254,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",404.48,0,1,0.5
"737",40,"LO",2,2.2,1,2,0,"[-10, 0]",3,4.474574195,1,0,0,-1,0,1.5603,2.9044,3.7265,4.5002,5.2717,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",392.233333333333,0,1,0.5
"738",41,"LO",2,2.3,1,1,1,"[5, 0]",3,4.821138769,1,0,0,-1,0,1.8706,2.7072,3.3893,4.8467,5.3989,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",396.05,0,1,0.5
"739",42,"LO",2,2.4,-1,0,0,"[0, 0]",3,4.65649166,1,1,0,1,0,2.3933,3.2318,4.3812,5.1992,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",401.9,0,1,0.5
"740",43,"LO",2,2,-1,1,0,"[-5, 0]",3,4.402824862,1,1,0,-1,0,1.8763,2.8018,4.2942,5.1298,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",394.6,1,1,0.5
"741",44,"LO",2,2,1,1,1,"[5, 0]",3,4.642346278,1,1,0,-1,0,2.4825,3.9505,5.261,-999,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",397.5,0,1,0.5
"742",45,"LO",2,2.3,-1,1,0,"[-5, 0]",3,4.547077829,1,0,0,-1,0,2.4519,3.3562,4.6124,5.7757,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",395.175,0,1,0.5
"743",46,"LO",2,2,1,0,0,"[0, 0]",3,4.361081077,1,1,0,1,0,1.8228,2.8773,4.2633,5.0728,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",394.05,0,1,0.5
"744",47,"LO",2,2.3,-1,0,0,"[0, 0]",3,5.013397708,1,0,0,-1,0,1.9638,3.3562,3.9099,4.7426,5.2502,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",414.25,1,1,0.5
"745",48,"LO",2,2.3,-1,1,1,"[5, 0]",3,4.728954518,1,0,0,1,0,1.8042,2.3816,3.6932,5.063,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",390.5,0,1,0.5
"746",49,"LO",2,2,1,2,0,"[-10, 0]",3,4.689231952,1,1,0,-1,0,2.4612,2.9993,3.5604,4.1222,4.9946,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",402.45,0,1,0.5
"747",50,"LO",2,2.2,-1,0,0,"[0, 0]",0,4.888249256,1,0,0,-1,1,2.4174,3.7759,4.9537,5.4867,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",392.8,0,0,0.5
"748",51,"LO",2,2.4,-1,1,0,"[-5, 0]",3,4.347932476,1,1,0,1,0,1.6879,2.4516,3.4216,4.1958,4.8731,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",394,0,1,0.5
"749",52,"LO",2,2.2,-1,2,1,"[10, 0]",0,4.452002918,1,0,0,-1,1,1.9304,2.6576,3.5979,4.4356,5.5916,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",396.133333333333,0,0,0.5
"750",53,"LO",2,2,-1,2,1,"[10, 0]",3,4.637206533,1,1,0,-1,0,2.4027,3.7098,5.0941,-999,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",398.3,0,1,0.5
"751",54,"LO",2,2,-1,0,0,"[0, 0]",3,4.55852255,1,1,0,1,0,2.1226,3.4702,4.7796,-999,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",397.55,0,1,0.5
"752",55,"LO",2,2,1,1,0,"[-5, 0]",3,4.301729177,1,1,0,1,0,1.7823,3.2779,4.4382,-999,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",396.333333333333,1,1,0.5
"753",56,"LO",2,2.3,-1,1,0,"[-5, 0]",3,4.609839132,1,0,0,1,0,2.039,2.9622,3.5326,4.0681,4.6486,5.7984,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",394.2,0,1,0.5
"754",57,"LO",2,2.4,1,0,0,"[0, 0]",3,4.437295711,1,1,0,1,0,1.7661,3.0204,3.7976,5.0474,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",394.8,0,1,0.5
"755",58,"LO",2,2.4,-1,0,0,"[0, 0]",0,4.833289516,1,1,0,1,-1,2.2946,3.5556,4.5839,5.8597,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",396.7,0,0,0.5
"756",59,"LO",2,2.4,-1,0,1,"[0, 0]",3,4.742342473,1,1,0,-1,0,1.9375,2.516,3.1107,3.7964,4.64,5.4671,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",397.075,0,1,0.5
"757",60,"LO",2,2.3,1,1,1,"[5, 0]",0,5.019901258,1,0,0,1,1,2.4013,3.8531,5.2873,-999,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",392.375,1,0,0.5
"758",61,"LO",2,2,-1,2,0,"[-10, 0]",3,4.33829861,1,1,0,-1,0,2.2941,2.8383,4.0413,4.907,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",396.333333333333,0,1,0.5
"759",62,"LO",2,2.4,-1,1,1,"[5, 0]",0,5.014370881,1,1,0,-1,-1,1.5178,2.5468,3.6304,4.6711,5.3686,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",400.4,0,0,0.5
"760",63,"LO",2,2.3,-1,0,0,"[0, 0]",3,4.51517651,1,0,0,-1,0,1.8461,3.2996,4.2692,4.8472,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",399.8,0,1,0.5
"761",64,"LO",2,2.2,-1,2,0,"[-10, 0]",3,4.461146489,1,0,0,-1,0,1.8544,2.669,3.7778,4.6003,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",407.05,0,1,0.5
"762",65,"LO",2,2.4,1,2,0,"[-10, 0]",0,4.315186557,1,1,0,-1,1,2.344,3.5974,4.4751,-999,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",390.24,0,0,0.5
"763",66,"LO",2,2,1,0,0,"[0, 0]",3,4.376905468,1,1,0,-1,0,1.7305,2.7446,3.2787,4.5591,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",401.6,0,1,0.5
"764",67,"LO",2,2,-1,0,1,"[0, 0]",3,4.493438806,1,1,0,1,0,2.1732,3.5496,4.5345,5.7382,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",393.566666666667,0,1,0.5
"765",68,"LO",2,2.3,-1,0,1,"[0, 0]",0,4.846085995,1,0,0,1,-1,2.1412,3.3332,4.0216,4.6106,5.8547,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",395.9,0,0,0.5
"766",69,"LO",2,2,-1,1,1,"[5, 0]",3,4.544933816,1,1,0,1,0,2.1221,3.136,4.1939,5.2645,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",395.833333333333,0,1,0.5
"767",70,"LO",2,2.3,-1,2,1,"[10, 0]",3,4.342263292,1,0,0,1,0,2.2845,2.8752,3.413,4.2259,5.2036,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",395.433333333333,0,1,0.5
"768",71,"LO",2,2.2,1,2,0,"[-10, 0]",0,5.070876857,1,0,0,-1,1,1.6194,2.4001,2.9021,3.7056,4.3736,5.363,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",409.08,1,0,0.5
"769",72,"LO",2,2.4,1,1,0,"[-5, 0]",3,4.47385699,1,1,0,1,0,1.9459,3.4162,4.1433,5.6355,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",397.9,0,1,0.5
"770",73,"LO",2,2.3,1,0,1,"[0, 0]",3,4.476824574,1,0,0,1,0,2.1911,3.0349,4.249,5.5908,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",389.366666666667,1,1,0.5
"771",74,"LO",2,2.2,1,0,0,"[0, 0]",3,4.327426706,1,0,0,1,0,1.5649,2.2563,3.2312,4.6915,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",403,0,1,0.5
"772",75,"LO",2,2.2,1,1,1,"[5, 0]",3,4.450384809,1,0,0,1,0,2.3987,3.0267,3.5507,4.4732,5.822,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",403.55,0,1,0.5
"773",76,"LO",2,2.4,-1,2,0,"[-10, 0]",0,4.452562758,1,1,0,-1,1,2.2766,3.2077,3.8864,4.8446,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",401.4,0,0,0.5
"774",77,"LO",2,2,1,2,1,"[10, 0]",3,4.525491105,1,1,0,1,0,1.7356,2.3879,3.27,3.9921,5.2824,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",401.166666666667,0,1,0.5
"775",78,"LO",2,2.3,1,2,0,"[-10, 0]",3,4.826209964,1,0,0,-1,0,2.1764,2.6833,4.1699,4.9646,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",401.25,0,1,0.5
"776",79,"LO",2,2.2,-1,0,1,"[0, 0]",3,4.980670131,1,0,0,-1,0,2.1835,2.7231,3.468,4.0656,4.5866,5.7132,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",396.333333333333,0,1,0.5
"777",80,"LO",2,2.2,1,0,1,"[0, 0]",3,5.038744712,1,0,0,-1,0,1.7389,2.2871,2.9439,4.2892,4.9459,6.3522,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",389.8,0,1,0.5
"778",81,"LO",2,2.4,1,1,1,"[5, 0]",3,5.006732432,1,1,0,-1,0,2.1248,3.4158,4.2444,5.3324,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",397.366666666667,0,1,0.5
"779",82,"LO",2,2.2,1,2,1,"[10, 0]",3,4.960499055,1,0,0,-1,0,1.6273,2.9477,3.7068,5.0015,5.813,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",393.2,0,1,0.5
"780",83,"LO",2,2.3,1,0,0,"[0, 0]",3,5.042744698,1,0,0,-1,0,2.0262,3.0413,4.3127,5.3353,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",402.85,0,1,0.5
"781",84,"LO",2,2.2,-1,1,0,"[-5, 0]",0,4.573057999,1,0,0,-1,-1,1.9323,2.835,4.1902,5.4943,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",401.76,0,0,0.5
"782",85,"LO",2,2,-1,1,0,"[-5, 0]",3,4.880074739,1,1,0,1,0,1.9552,3.0773,4.1599,4.7682,6.1188,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",392.933333333333,0,1,0.5
"783",86,"LO",2,2.3,1,1,0,"[-5, 0]",3,4.679198978,1,0,0,-1,0,1.6667,2.8559,3.932,4.5096,5.035,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",397.75,0,1,0.5
"784",87,"LO",2,2.2,1,1,0,"[-5, 0]",3,4.761261785,1,0,0,-1,0,1.7678,2.6415,3.2185,4.455,5.1556,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",397.2,0,1,0.5
"785",88,"LO",2,2.3,-1,2,0,"[-10, 0]",0,5.052936818,1,0,0,-1,-1,1.7225,3.2128,4.3227,5.0485,5.8083,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",413.633333333333,0,0,0.5
"786",89,"LO",2,2.4,1,0,1,"[0, 0]",3,4.384489092,1,1,0,-1,0,1.9692,2.9377,3.9579,5.3332,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",389.2,0,1,0.5
"787",90,"LO",2,2.3,1,2,1,"[10, 0]",0,4.839697689,1,0,0,-1,1,1.6549,3.1363,4.0725,5.3107,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",395.4,0,0,0.5
"788",91,"LO",2,2,1,0,1,"[0, 0]",3,4.966269071,1,1,0,-1,0,2.4362,3.5997,4.8315,6.0688,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",397.75,0,1,0.5
"789",92,"LO",2,2.2,-1,1,1,"[5, 0]",3,4.392185463,1,0,0,1,0,2.4518,3.1026,4.5586,-999,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",398.825,0,1,0.5
"790",93,"LO",2,2.4,-1,2,1,"[10, 0]",3,4.31577131,1,1,0,1,0,1.5016,2.7714,4.1199,5.0023,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",404.675,0,1,0.5
"791",94,"LO",2,2.4,1,2,1,"[10, 0]",3,4.684111184,1,1,0,-1,0,2.212,3.1004,4.5189,5.0907,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",395.78,0,1,0.5
"792",95,"LO",2,2,1,1,1,"[5, 0]",3,4.887075332,1,1,0,1,0,2.3799,3.543,4.8986,5.8583,-999,-999,-999,-999,-999,0,"offCenter","CF_08Apr2015_17-56.txt",406.8,1,1,0.5
"793",0,"LO",2,2.2,-1,0,0,"[0, 0]",3,5.0491851435,1,1,0,1,0,1.7485,2.313,3.2339,3.92,5.1739,-999,-999,-999,-999,0,"offCenter","CF_13Apr2015_18-02.txt",400.566666666667,0,1,0.5
"794",1,"LO",2,2.4,-1,1,1,"[5, 0]",3,4.45895275163,1,1,0,1,0,2.2926,3.2226,4.3679,4.9659,-999,-999,-999,-999,-999,0,"offCenter","CF_13Apr2015_18-02.txt",411.66,1,1,0.5
"795",2,"LO",2,2.3,1,2,0,"[-10, 0]",3,4.42986765443,1,1,0,1,0,2.3894,3.2108,4.1096,4.7335,-999,-999,-999,-999,-999,0,"offCenter","CF_13Apr2015_18-02.txt",404.066666666667,0,1,0.5
"796",3,"LO",2,2.3,-1,1,0,"[-5, 0]",3,4.9745537318,1,1,0,1,0,1.5363,2.7589,3.9014,5.2702,-999,-999,-999,-999,-999,0,"offCenter","CF_13Apr2015_18-02.txt",404.6,1,1,0.5
"797",4,"LO",2,2.3,-1,1,1,"[5, 0]",3,4.68584057078,1,1,0,1,0,1.7935,3.0128,4.0178,4.6333,5.95,-999,-999,-999,-999,0,"offCenter","CF_13Apr2015_18-02.txt",402.175,0,1,0.5
